"first_name","personLabel","countryLabel","Gender","Perc","NTimes","country_code"
"iliana","iliana ivanova","Bulgaria","Woman",100,4,"BG"
"ilija","iliya milanov","Bulgaria","Man",100,25,"BG"
"iliya","iliya karaivanov","Bulgaria","Man",100,9,"BG"
"iliyan","iliyan stefanov","Bulgaria","Man",100,7,"BG"
"iliyana","iliyana tsanova","Bulgaria","Woman",100,1,"BG"
"ilka","ilka zafirova","Bulgaria","Woman",100,1,"BG"
"ilya","iliya pavlov","Bulgaria","Man",100,6,"BG"
"ilza","ilza pajeva","Bulgaria","Woman",100,1,"BG"
"ina","ina trifonova","Bulgaria","Woman",100,6,"BG"
"indiana","indiana vassilev","Bulgaria","Man",100,1,"BG"
"indira","indira radić","Bulgaria","Woman",100,1,"BG"
"inna","inna simeonova","Bulgaria","Woman",100,3,"BG"
"iosif","joseph (lazarov)","Bulgaria","Man",100,2,"BG"
"irena","irena tanova","Bulgaria","Woman",100,9,"BG"
"irene","iren krivoshieva","Bulgaria","Woman",100,1,"BG"
"irfan","irfan juseinov","Bulgaria","Man",100,1,"BG"
"irina","irina dimitrova","Bulgaria","Woman",100,15,"BG"
"iris","iris paounova","Bulgaria","Woman",100,1,"BG"
"isaac","isaac passy","Bulgaria","Man",100,2,"BG"
"isabella","isabella shinikova","Bulgaria","Woman",100,1,"BG"
"iskra","iskra velinova","Bulgaria","Woman",100,5,"BG"
"ismail","ismail isa","Bulgaria","Man",100,2,"BG"
"israel","israel pincas","Bulgaria","Man",100,1,"BG"
"itzhak","itzhak fintzi","Bulgaria","Man",100,1,"BG"
"iva","iva prandzheva","Bulgaria","Woman",100,5,"BG"
"ivailo","ivailo dedov","Bulgaria","Man",100,2,"BG"
"ivan","ivan kondov","Bulgaria","Man",100,415,"BG"
"ivan petkov","ivan petkov","Bulgaria","Man",100,1,"BG"
"ivana","ivana petrova","Bulgaria","Woman",100,5,"BG"
"ivanka","ivanka vancheva","Bulgaria","Woman",100,5,"BG"
"ivaylo","ivaylo zafirov","Bulgaria","Man",100,49,"BG"
"ivelin","ivelin popov","Bulgaria","Man",100,1,"BG"
"ivelina","ivelina baycheva","Bulgaria","Woman",100,1,"BG"
"iveta","iveta barčovska","Bulgaria","Woman",100,1,"BG"
"ivette","ivet goranova","Bulgaria","Woman",100,1,"BG"
"ivo","ivo maksimov","Bulgaria","Man",100,41,"BG"
"iwa","iwa alexandrowa","Bulgaria","Woman",100,1,"BG"
"iwan","ivan baryakov","Bulgaria","Man",100,16,"BG"
"izabela","izabela yankova","Bulgaria","Woman",100,2,"BG"
"izzet","izet shaban","Bulgaria","Man",100,1,"BG"
"jacob","jacob svetoslav","Bulgaria","Man",100,2,"BG"
"jacqueline","jaklin alawi","Bulgaria","Woman",100,1,"BG"
"jacques","jacques francez","Bulgaria","Man",100,2,"BG"
"jakub","jakov mesemvriyski","Bulgaria","Man",100,1,"BG"
"jan","zhan videnov","Bulgaria","Man",100,2,"BG"
"jana","jana kassowa","Bulgaria","Woman",100,3,"BG"
"jani","jani jeliazkov","Bulgaria","Man",100,1,"BG"
"janina","yanina tasheva","Bulgaria","Woman",100,1,"BG"
"janis","yani ignatov","Bulgaria","Man",100,1,"BG"
"janko","yanko vekilov","Bulgaria","Man",100,12,"BG"
"jared","jared homan","Bulgaria","Man",100,1,"BG"
"jaroslav","jaroslav věšín","Bulgaria","Man",100,1,"BG"
"jeanne","zhana nikolova-gŭlŭbova","Bulgaria","Woman",100,3,"BG"
"jenny","jenny pashova","Bulgaria","Woman",100,1,"BG"
"jens","jens thomsen lauritzen","Bulgaria","Man",100,1,"BG"
"jindrich","jindřich wiesner","Bulgaria","Man",100,1,"BG"
"joan","joan kostadinow","Bulgaria","Man",100,1,"BG"
"joana","yoana zaharieva","Bulgaria","Woman",100,2,"BG"
"joanna","joanna dragneva","Bulgaria","Woman",100,1,"BG"
"johann","johann kellerer","Bulgaria","Man",100,1,"BG"
"john","john of rila","Bulgaria","Man",100,2,"BG"
"jordaan","yordan hristoskov","Bulgaria","Man",100,1,"BG"
"jordan","jordan mutaftschiew","Bulgaria","Man",100,42,"BG"
"jordanka","yordanka ilieva","Bulgaria","Woman",100,3,"BG"
"josaphat","josaphat chichkov","Bulgaria","Man",100,1,"BG"
"josef","josef menzl","Bulgaria","Man",100,2,"BG"
"joseph","joseph of new york","Bulgaria","Man",100,5,"BG"
"josif","josif miladinov","Bulgaria","Man",100,2,"BG"
"jules","jules pascin","Bulgaria","Man",100,1,"BG"
"juli","juli popow","Bulgaria","Man",100,2,"BG"
"julia","julia trashlieva","Bulgaria","Woman",100,9,"BG"
"julian","julian konstantinov","Bulgaria","Man",100,10,"BG"
"juliana","juliana roth","Bulgaria","Woman",100,2,"BG"
"julija","yuliya boyanova","Bulgaria","Woman",100,1,"BG"
"julijan","yulian radionov","Bulgaria","Man",100,3,"BG"
"justine","justine toms","Bulgaria","Woman",100,1,"BG"
"jusuf","yusuf kasov","Bulgaria","Man",100,1,"BG"
"kadriye","kadriye latifova","Bulgaria","Woman",100,1,"BG"
"kalina","kalina taseva","Bulgaria","Woman",100,6,"BG"
"kalinka","kalinka valcheva","Bulgaria","Woman",100,1,"BG"
"kaloyan","kaloyan levterov","Bulgaria","Man",100,2,"BG"
"kamelia","kamelia","Bulgaria","Woman",100,1,"BG"
"kamen","kamen petkow","Bulgaria","Man",100,8,"BG"
"karel","karel škorpil","Bulgaria","Man",100,1,"BG"
"karen","karen madoyan","Bulgaria","Man",100,1,"BG"
"karin","karin okolie","Bulgaria","Woman",100,1,"BG"
"karl","karel adam trnka","Bulgaria","Man",100,5,"BG"
"karlo","karlo lukanov","Bulgaria","Man",100,1,"BG"
"karlos","karlos nasar","Bulgaria","Man",100,1,"BG"
"karolina","karolina tzankova","Bulgaria","Woman",100,1,"BG"
"kaspar","kaspar simeonov","Bulgaria","Man",100,1,"BG"
"katerina","katerina maleeva","Bulgaria","Woman",100,3,"BG"
"katia","katia todorova","Bulgaria","Woman",100,5,"BG"
"katja","katja mincheva","Bulgaria","Woman",100,3,"BG"
"katrin","katrin velkova","Bulgaria","Woman",100,4,"BG"
"katsunori","kotoōshū katsunori","Bulgaria","Man",100,1,"BG"
"katya","katya paskaleva","Bulgaria","Woman",100,5,"BG"
"kazimir","kazimir popkonstantinov","Bulgaria","Man",100,1,"BG"
"khristian","khristian minkovski","Bulgaria","Man",100,1,"BG"
"kilian","kilian albrecht","Bulgaria","Man",100,1,"BG"
"kimon","kimon georgiev","Bulgaria","Man",100,1,"BG"
"kiran","kiran kolarov","Bulgaria","Man",100,1,"BG"
"kiril","kiril markov","Bulgaria","Man",100,73,"BG"
"kirill","cyril of bulgaria","Bulgaria","Man",100,14,"BG"
"klara","klara marinova","Bulgaria","Woman",100,2,"BG"
"kliment","kliment shurbanov","Bulgaria","Man",100,6,"BG"
"kojo","kojo koev","Bulgaria","Man",100,1,"BG"
"konstantin","konstantin ivanov kat︠s︡arov","Bulgaria","Man",100,78,"BG"
"kornelia","korneliya ninova","Bulgaria","Woman",100,1,"BG"
"kosta","kosta rankov","Bulgaria","Man",100,17,"BG"
"kostadin","kostadin angelov","Bulgaria","Man",100,10,"BG"
"kostadinov","dian kostadinov palagachev","Bulgaria","Man",100,1,"BG"
"krasimir / krassimir","krasimir karakachanov","Bulgaria","Man",100,19,"BG"
"kris","kris minkov","Bulgaria","Man",100,1,"BG"
"kristian","kristian takov","Bulgaria","Man",100,14,"BG"
"kristiana","kristiana valtcheva","Bulgaria","Woman",100,1,"BG"
"kristijan","kristiyan velinov","Bulgaria","Man",100,3,"BG"
"kristin","kristin tchouchev","Bulgaria","Woman",100,4,"BG"
"kristina","kristina dimitrova","Bulgaria","Woman",100,13,"BG"
"krste","krste petkov misirkov","Bulgaria","Man",100,1,"BG"
"krum","krum donchev","Bulgaria","Man",100,7,"BG"
"kyril","kyril, prince of preslav","Bulgaria","Man",100,1,"BG"
"lachezar","lachezar traykov","Bulgaria","Man",100,1,"BG"
"lada","lada brashovanova-stancheva","Bulgaria","Woman",100,1,"BG"
"lalka","lalka horozova","Bulgaria","Woman",100,2,"BG"
"larisa","larisa spasova","Bulgaria","Woman",100,1,"BG"
"lasar","lasar madscharow","Bulgaria","Man",100,8,"BG"
"laura","laura traets","Bulgaria","Woman",100,4,"BG"
"lazar","lazar marin","Bulgaria","Man",100,5,"BG"
"lea","lea ivanova","Bulgaria","Woman",100,2,"BG"
"leart","leart dokle","Bulgaria","Man",100,1,"BG"
"leda","leda mileva","Bulgaria","Woman",100,1,"BG"
"lena","lena chencheva","Bulgaria","Woman",100,3,"BG"
"leo","leo bianchi","Bulgaria","Man",100,2,"BG"
"leonid","leonid bazan","Bulgaria","Man",100,2,"BG"
"leonora","leonora zheleva","Bulgaria","Woman",100,1,"BG"
"leopold","leopold kosilkov","Bulgaria","Man",100,1,"BG"
"leroy","andre owens","Bulgaria","Man",100,1,"BG"
"lia","lia karatantschewa","Bulgaria","Woman",100,1,"BG"
"liana","liana gerganova","Bulgaria","Woman",100,3,"BG"
"lidia","lidia ganeva","Bulgaria","Woman",100,4,"BG"
"lidija","lidija milkova","Bulgaria","Woman",100,1,"BG"
"lidiya","lidiya stamatova","Bulgaria","Woman",100,10,"BG"
"lili","lili beron","Bulgaria","Woman",100,2,"BG"
"lilia","lilia ignatova","Bulgaria","Woman",100,2,"BG"
"lilian","lilian mihaylov","Bulgaria","Man",100,1,"BG"
"liliana","liliana alexandrova","Bulgaria","Woman",100,5,"BG"
"lilija","lilija maraviglia","Bulgaria","Woman",100,2,"BG"
"liliya","liliya pandurova","Bulgaria","Woman",100,1,"BG"
"lily","lili popivanova","Bulgaria","Woman",100,2,"BG"
"lilyana","lilyana galevska","Bulgaria","Woman",100,3,"BG"
"lina","lina zlateva","Bulgaria","Woman",100,2,"BG"
"linda","linda zechiri","Bulgaria","Woman",100,1,"BG"
"lisa","liza shopova","Bulgaria","Woman",100,2,"BG"
"liya","liya petrova","Bulgaria","Woman",100,1,"BG"
"ljuba","ljuba welitsch","Bulgaria","Woman",100,1,"BG"
"ljubo","lyubomir ganev","Bulgaria","Man",100,1,"BG"
"ljubomir","ljubomir gospodinov","Bulgaria","Man",100,7,"BG"
"ljudmila","ljudmila ninova","Bulgaria","Woman",100,1,"BG"
"lora","lora karavelova","Bulgaria","Woman",100,11,"BG"
"lorena","lorena","Bulgaria","Woman",100,1,"BG"
"lorina","lorina kamburova","Bulgaria","Woman",100,1,"BG"
"louis","louis-emil eyer","Bulgaria","Man",100,2,"BG"
"louise","luiza grigorova","Bulgaria","Woman",100,1,"BG"
"lubomir","ljubomir iliev","Bulgaria","Man",100,8,"BG"
"lubomira","lubomira rochet","Bulgaria","Woman",100,1,"BG"
"lucy","lucy diakovska","Bulgaria","Woman",100,1,"BG"
"ludwig","prince kyril, prince of preslav","Bulgaria","Man",100,1,"BG"
"luis","luis bacalov","Bulgaria","Man",100,1,"BG"
"luisa","mimi davila","Bulgaria","Woman",100,1,"BG"
"luise","luiza stanisheva","Bulgaria","Woman",100,1,"BG"
"luka","luka perfanov","Bulgaria","Man",100,1,"BG"
"lukas","lukas petkov","Bulgaria","Man",100,1,"BG"
"luna","luna davidova","Bulgaria","Woman",100,2,"BG"
"lydia","lidia shishmanova","Bulgaria","Woman",100,3,"BG"
"lyoubomira","lyoubomira softova palagacheva","Bulgaria","Woman",100,1,"BG"
"lyuba","lyuba karagyuleva","Bulgaria","Woman",100,2,"BG"
"lyuben","lyuben gotsev","Bulgaria","Man",100,5,"BG"
"lyubomir","lyubomir hranov","Bulgaria","Man",100,40,"BG"
"lyubov","lyubov fominykh","Bulgaria","Woman",100,1,"BG"
"lyudmil","lyudmil georgiev","Bulgaria","Man",100,2,"BG"
"lyudmila","lyudmila radkova","Bulgaria","Woman",100,15,"BG"
"madlen","madlen radukanova","Bulgaria","Woman",100,1,"BG"
"magda","magda borisova","Bulgaria","Woman",100,6,"BG"
"magdalena","magdalena tasheva","Bulgaria","Woman",100,8,"BG"
"magdalina","magdalina stancheva","Bulgaria","Woman",100,1,"BG"
"maksim","maksim nedev","Bulgaria","Man",100,8,"BG"
"malena","malena andonova","Bulgaria","Woman",100,1,"BG"
"malin","malin orachev","Bulgaria","Man",100,3,"BG"
"malina","malina","Bulgaria","Woman",100,2,"BG"
"manuel","manuel lopesj","Bulgaria","Man",100,1,"BG"
"manuela","manuela maleeva","Bulgaria","Woman",100,3,"BG"
"manya","manya ikonomova","Bulgaria","Woman",100,1,"BG"
"mara","mara stefanova","Bulgaria","Woman",100,12,"BG"
"marcel","martsel koen","Bulgaria","Man",100,1,"BG"
"marcelle","marcelle nemska","Bulgaria","Woman",100,1,"BG"
"marcelo","marcelo nascimento da costa","Bulgaria","Man",100,1,"BG"
"marco","marco mincoff","Bulgaria","Man",100,1,"BG"
"margaret","margarita umberto cavaletto","Bulgaria","Woman",100,3,"BG"
"margarita","margarita tacheva","Bulgaria","Woman",100,20,"BG"
"margita","margita gosheva","Bulgaria","Woman",100,1,"BG"
"margret","margret nikolova","Bulgaria","Woman",100,1,"BG"
"maria","mariya hlebarova","Bulgaria","Woman",100,64,"BG"
"maria del rosario","rosario nadal","Bulgaria","Woman",100,1,"BG"
"marian","marian bachev","Bulgaria","Man",100,10,"BG"
"mariana","mariana pencheva","Bulgaria","Woman",100,37,"BG"
"mariano","mariano pernigoni","Bulgaria","Man",100,2,"BG"
"marie louise","princess marie louise, 9th princess of koháry","Bulgaria","Woman",100,1,"BG"
"mariela","mariela baeva","Bulgaria","Woman",100,2,"BG"
"marietta","marietta melrose","Bulgaria","Woman",100,1,"BG"
"marija","mariya stefanova","Bulgaria","Woman",100,9,"BG"
"marijan","marian petrov","Bulgaria","Man",100,2,"BG"
"marijana","mariyana nikolova","Bulgaria","Woman",100,1,"BG"
"marika","marika kalfopoulou","Bulgaria","Woman",100,1,"BG"
"marin","maksim, metropolitan of skopje and plovdiv","Bulgaria","Man",100,22,"BG"
"marina","marina georiewa-nikolowa","Bulgaria","Woman",100,5,"BG"
"mario","mariano pernigoni","Bulgaria","Man",100,10,"BG"
"mariola","mariola sirakova","Bulgaria","Woman",100,1,"BG"
"marius","marius naydenov","Bulgaria","Man",100,4,"BG"
"mariya","maria koleva","Bulgaria","Woman",100,14,"BG"
"mark","mark markaryan","Bulgaria","Man",100,2,"BG"
"marko","marko tsepenkov","Bulgaria","Man",100,11,"BG"
"marta","marta myankova","Bulgaria","Woman",100,2,"BG"
"martin","martin atanasov","Bulgaria","Man",100,62,"BG"
"martina","martina kassimova","Bulgaria","Woman",100,8,"BG"
"mary","mary meerson","Bulgaria","Woman",100,1,"BG"
"matei","matei kalpakov","Bulgaria","Man",100,1,"BG"
"mateo","mateo stamatov","Bulgaria","Man",100,1,"BG"
"matey","matey mitsev","Bulgaria","Man",100,1,"BG"
"matilda","matilda poplilov","Bulgaria","Woman",100,3,"BG"
"maya","maya paunovska","Bulgaria","Woman",100,26,"BG"
"mehmed","mehmed fikretov","Bulgaria","Man",100,1,"BG"
"mehmet","mehmed topchiev","Bulgaria","Man",100,1,"BG"
"metin","metin kazak","Bulgaria","Man",100,1,"BG"
"metodi","metodi apostolov","Bulgaria","Man",100,3,"BG"
"michael","mikhail gruev","Bulgaria","Man",100,20,"BG"
"michail","michail goleminov","Bulgaria","Man",100,10,"BG"
"michelle","michelle bonev","Bulgaria","Woman",100,2,"BG"
"mihael","mihael mihaylov","Bulgaria","Man",100,3,"BG"
"mihaela","mihaela maevska","Bulgaria","Woman",100,6,"BG"
"mihail","mihail sokolovski","Bulgaria","Man",100,12,"BG"
"mikhail","michael shishman of bulgaria","Bulgaria","Man",100,46,"BG"
"miki","miki orachev","Bulgaria","Man",100,1,"BG"
"miko","miko markov","Bulgaria","Man",100,1,"BG"
"mila","mila robert","Bulgaria","Woman",100,6,"BG"
"miladin","miladin lazarov","Bulgaria","Man",100,1,"BG"
"milan","milan markov","Bulgaria","Man",100,4,"BG"
"milcho","milcho todorov","Bulgaria","Man",100,3,"BG"
"milen","milen ivanov","Bulgaria","Man",100,7,"BG"
"milena","milena kaneva","Bulgaria","Woman",100,22,"BG"
"milka","milka elshishka","Bulgaria","Woman",100,8,"BG"
"milko","milko bechev","Bulgaria","Man",100,4,"BG"
"miloslav","miloslav bogdanov","Bulgaria","Man",100,1,"BG"
"mimi","mimi balkanska","Bulgaria","Woman",100,5,"BG"
"mina","mina kostova","Bulgaria","Woman",100,4,"BG"
"mincho","mincho kuminev","Bulgaria","Man",100,2,"BG"
"mira","mira niko","Bulgaria","Woman",100,5,"BG"
"mirela","mirela demireva","Bulgaria","Woman",100,2,"BG"
"mirolyuba","mirolyuba benatova","Bulgaria","Woman",100,1,"BG"
"miroslav","miroslav manolov","Bulgaria","Man",100,27,"BG"
"miroslava","miroslava katsarova","Bulgaria","Woman",100,3,"BG"
"miroslaw","miroslav gradinarov","Bulgaria","Man",100,1,"BG"
"misha","misha avramoff","Bulgaria","Man",100,1,"BG"
"mitko","mitko tsenov","Bulgaria","Man",100,1,"BG"
"mladen","mladen ivanov","Bulgaria","Man",100,10,"BG"
"momchil","momchil kharizanov","Bulgaria","Man",100,5,"BG"
"monika","monika valerieva","Bulgaria","Woman",100,7,"BG"
"moritz","moritz yomtov","Bulgaria","Man",100,1,"BG"
"murad","murad ibrahim","Bulgaria","Man",100,2,"BG"
"mustafa","mustafa karadaya","Bulgaria","Man",100,1,"BG"
"myroslav","miroslav kostadinov","Bulgaria","Man",100,1,"BG"
"nadezhda","nadezhda aleksieva","Bulgaria","Woman",95.6521739130435,23,"BG"
"nadia","nadia savova","Bulgaria","Woman",100,6,"BG"
"nadiya","nadiya filipova","Bulgaria","Woman",100,1,"BG"
"nadya","nadya todorova","Bulgaria","Woman",100,1,"BG"
"naim","naim süleymanoğlu","Bulgaria","Man",100,1,"BG"
"najden","nayden apostolov","Bulgaria","Man",100,3,"BG"
"nansi","nansi okoro","Bulgaria","Woman",100,1,"BG"
"narcis","nartsis popov","Bulgaria","Man",100,1,"BG"
"nasko","nasko sirakov","Bulgaria","Man",100,1,"BG"
"natalia","natalia dontcheva","Bulgaria","Woman",100,4,"BG"
"natalie","natali genova","Bulgaria","Woman",100,1,"BG"
"nataliia","natalia dimitrova","Bulgaria","Woman",100,1,"BG"
"natalya","natasha petrova","Bulgaria","Woman",100,1,"BG"
"naum","naum bagalov","Bulgaria","Man",100,4,"BG"
"nedelcho","nedelcho mihaylov","Bulgaria","Man",100,2,"BG"
"nedelya","nedelya petkova","Bulgaria","Woman",100,1,"BG"
"nedim","nedim gendzhev","Bulgaria","Man",100,1,"BG"
"nedyalka","nedyalka chernaeva","Bulgaria","Woman",100,2,"BG"
"nedyalko","nedyalko ivanov","Bulgaria","Man",100,3,"BG"
"nelly","nelly atanasova","Bulgaria","Woman",100,2,"BG"
"nencho","nencho palaveev","Bulgaria","Man",100,1,"BG"
"neri","neri terzieva","Bulgaria","Woman",100,1,"BG"
"nestor","nestor alexiev","Bulgaria","Man",100,2,"BG"
"neva","neva krasteva","Bulgaria","Woman",100,1,"BG"
"neven","neven venkov","Bulgaria","Man",100,1,"BG"
"nevena","nevena bozukova","Bulgaria","Woman",100,6,"BG"
"nica","nitsa borisova","Bulgaria","Woman",100,1,"BG"
"nicholas","nikola chipev","Bulgaria","Man",100,27,"BG"
"nicola","nicola ghiuselev","Bulgaria","Man",100,2,"BG"
"nicolas","nikola popnoev","Bulgaria","Man",100,12,"BG"
"nik","nik dashev","Bulgaria","Man",100,2,"BG"
"niki","niki kanchev","Bulgaria","Man",100,1,"BG"
"nikifor","nikifor nikiforov","Bulgaria","Man",100,1,"BG"
"niko","niko popov","Bulgaria","Man",100,1,"BG"
"nikodem","nikodim slivenski","Bulgaria","Man",100,1,"BG"
"nikol","nika paris","Bulgaria","Woman",100,1,"BG"
"nikola","nikola dischkoff","Bulgaria","Man",100,93,"BG"
"nikolai","nikolai vladov","Bulgaria","Man",100,81,"BG"
"nikolaj","nikolaj ilov","Bulgaria","Man",100,6,"BG"
"nikolas","nikola tchorbadieff","Bulgaria","Man",100,1,"BG"
"nikolay","nikolay mateev","Bulgaria","Man",100,78,"BG"
"nikoleta","nikoleta karakoleva","Bulgaria","Woman",100,3,"BG"
"nikolina","nina dobrev","Bulgaria","Woman",100,7,"BG"
"nikolov","andrian ivanov","Bulgaria","Man",100,1,"BG"
"nilo","nil izvorov","Bulgaria","Man",100,1,"BG"
"nina","nina jeliazkova","Bulgaria","Woman",100,14,"BG"
"nino","nino tomov","Bulgaria","Man",100,3,"BG"
"nissim","nissim (buko) levy","Bulgaria","Man",100,1,"BG"
"nona","nona yotova","Bulgaria","Woman",100,3,"BG"
"nora","nora bogdanova","Bulgaria","Woman",100,5,"BG"
"nuriye","nurie dermendzhieva","Bulgaria","Woman",100,1,"BG"
"oda","oda jaune","Bulgaria","Woman",100,1,"BG"
"ognyan","ognyan stefanov","Bulgaria","Man",100,17,"BG"
"oleg","oleg neikirch","Bulgaria","Man",100,3,"BG"
"olga","olga polyakova","Bulgaria","Woman",100,12,"BG"
"olimpia","princess olimpia of bulgaria","Bulgaria","Woman",100,1,"BG"
"olya","olya stoichkova","Bulgaria","Woman",100,3,"BG"
"orhan","orhan murad","Bulgaria","Man",100,1,"BG"
"orlin","orlin zagorov","Bulgaria","Man",100,1,"BG"
"panayot","panayot slavchev","Bulgaria","Man",100,3,"BG"
"pancho","pancho hadzhimishev","Bulgaria","Man",100,7,"BG"
"pancratius","pancratius","Bulgaria","Man",100,1,"BG"
"panteley","panteley kiselov","Bulgaria","Man",100,2,"BG"
"paola","paola minekov","Bulgaria","Woman",100,1,"BG"
"paraskevi","paraskeva dzhukelova","Bulgaria","Woman",100,5,"BG"
"parvan","parvan dimitrov","Bulgaria","Man",100,2,"BG"
"paulina","paulina boneva","Bulgaria","Woman",100,3,"BG"
"pavel","pavel poppandov","Bulgaria","Man",100,48,"BG"
"pavlina","pavlina nola","Bulgaria","Woman",100,5,"BG"
"pawel","pawel tabakow","Bulgaria","Man",100,1,"BG"
"pencho","pentscho petrow","Bulgaria","Man",100,15,"BG"
"penka","penka petrova","Bulgaria","Woman",100,9,"BG"
"penyo","penyo velkov","Bulgaria","Man",100,1,"BG"
"petar","petar dimitrov","Bulgaria","Man",100,122,"BG"
"peter","petar stoyanov","Bulgaria","Man",100,60,"BG"
"petko","petko naumov","Bulgaria","Man",100,32,"BG"
"petr","petr belogouchev","Bulgaria","Man",100,7,"BG"
"petrana","petrana koleva","Bulgaria","Woman",100,2,"BG"
"petrus","petar bogdan","Bulgaria","Man",100,1,"BG"
"petya","petya dubarova","Bulgaria","Woman",100,11,"BG"
"petya / petia","preslava","Bulgaria","Woman",100,7,"BG"
"philip","philip shishov","Bulgaria","Man",100,5,"BG"
"philipp","prince kyril, prince of preslav","Bulgaria","Man",100,1,"BG"
"pierre","pierre christophorov","Bulgaria","Man",100,1,"BG"
"pimen","pimen (enev)","Bulgaria","Man",100,1,"BG"
